rideType,displayName,currency,minCostCent,maxCostCent,journeyDuration,distanceMiles,primeTimeConfirmationToken,primeTimePercentage,currentDate
lyft_plus,Lyft Plus,USD,2300,3300,1345,4.46,,0%,Thu Apr 21 12:59:00 EDT 2016
lyft_line,Lyft Line,USD,1836,1836,1345,4.46,,0%,Thu Apr 21 12:59:00 EDT 2016
lyft,Lyft,USD,1400,2300,1345,4.46,,0%,Thu Apr 21 12:59:00 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3700,1226,5.78,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_line,Lyft Line,USD,2000,2000,1226,5.78,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft,Lyft,USD,1600,2500,1226,5.78,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,502,1.34,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_line,Lyft Line,USD,790,790,502,1.34,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft,Lyft,USD,800,1100,502,1.34,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,523,1.27,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_line,Lyft Line,USD,789,789,523,1.27,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft,Lyft,USD,800,1100,523,1.27,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3600,1286,5.47,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_line,Lyft Line,USD,1979,1979,1286,5.47,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft,Lyft,USD,1500,2500,1286,5.47,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,437,1.01,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_line,Lyft Line,USD,688,688,437,1.01,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft,Lyft,USD,800,1000,437,1.01,,0%,Thu Apr 21 12:59:01 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,813,2.38,,0%,Thu Apr 21 12:59:02 EDT 2016
lyft_line,Lyft Line,USD,1151,1151,813,2.38,,0%,Thu Apr 21 12:59:02 EDT 2016
lyft,Lyft,USD,800,1600,813,2.38,,0%,Thu Apr 21 12:59:02 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2500,919,2.88,,0%,Thu Apr 21 12:59:02 EDT 2016
lyft_line,Lyft Line,USD,1302,1302,919,2.88,,0%,Thu Apr 21 12:59:02 EDT 2016
lyft,Lyft,USD,900,1800,919,2.88,,0%,Thu Apr 21 12:59:02 EDT 2016
lyft_plus,Lyft Plus,USD,9000,10300,2434,17.89,,25%,Thu Apr 21 13:01:44 EDT 2016
lyft_line,Lyft Line,USD,6090,6090,2434,17.89,,25%,Thu Apr 21 13:01:44 EDT 2016
lyft,Lyft,USD,5400,6800,2434,17.89,,25%,Thu Apr 21 13:01:44 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,349,0.45,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft_line,Lyft Line,USD,600,600,349,0.45,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft,Lyft,USD,800,900,349,0.45,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft_plus,Lyft Plus,USD,4500,5800,1830,9.51,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft_line,Lyft Line,USD,3464,3464,1830,9.51,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft,Lyft,USD,2900,4100,1830,9.51,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3300,1273,4.57,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft_line,Lyft Line,USD,1811,1811,1273,4.57,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft,Lyft,USD,1400,2300,1273,4.57,,0%,Thu Apr 21 13:01:44 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,610,1.29,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft_line,Lyft Line,USD,837,837,610,1.29,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft,Lyft,USD,800,1200,610,1.29,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,935,2.54,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft_line,Lyft Line,USD,1250,1250,935,2.54,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft,Lyft,USD,900,1700,935,2.54,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,589,1.53,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft_line,Lyft Line,USD,868,868,589,1.53,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft,Lyft,USD,800,1300,589,1.53,,0%,Thu Apr 21 13:01:45 EDT 2016
lyft_plus,Lyft Plus,USD,3200,4300,1693,6.68,,0%,Thu Apr 21 13:01:46 EDT 2016
lyft_line,Lyft Line,USD,2434,2434,1693,6.68,,0%,Thu Apr 21 13:01:46 EDT 2016
lyft,Lyft,USD,1900,3000,1693,6.68,,0%,Thu Apr 21 13:01:46 EDT 2016
lyft_plus,Lyft Plus,USD,4400,5700,1758,9.14,,0%,Thu Apr 21 13:01:46 EDT 2016
lyft_line,Lyft Line,USD,3416,3416,1758,9.14,,0%,Thu Apr 21 13:01:46 EDT 2016
lyft,Lyft,USD,2900,4000,1758,9.14,,0%,Thu Apr 21 13:01:46 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,602,1.18,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft_line,Lyft Line,USD,815,815,602,1.18,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft,Lyft,USD,800,1200,602,1.18,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,673,2.08,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft_line,Lyft Line,USD,1015,1015,673,2.08,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft,Lyft,USD,800,1400,673,2.08,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,613,1.53,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft_line,Lyft Line,USD,882,882,613,1.53,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft,Lyft,USD,800,1300,613,1.53,,0%,Thu Apr 21 13:07:49 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,742,1.79,,25%,Thu Apr 21 13:07:50 EDT 2016
lyft_line,Lyft Line,USD,1258,1258,742,1.79,,25%,Thu Apr 21 13:07:50 EDT 2016
lyft,Lyft,USD,900,1700,742,1.79,,25%,Thu Apr 21 13:07:50 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,1223,3.92,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_line,Lyft Line,USD,1665,1665,1223,3.92,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft,Lyft,USD,1300,2100,1223,3.92,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,1298,4.05,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_line,Lyft Line,USD,1732,1732,1298,4.05,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft,Lyft,USD,1300,2200,1298,4.05,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,882,1.89,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_line,Lyft Line,USD,1103,1103,882,1.89,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft,Lyft,USD,800,1500,882,1.89,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,839,2.01,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_line,Lyft Line,USD,1099,1099,839,2.01,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft,Lyft,USD,800,1500,839,2.01,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,630,1.48,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_line,Lyft Line,USD,884,884,630,1.48,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft,Lyft,USD,800,1300,630,1.48,,0%,Thu Apr 21 13:07:50 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,826,2.41,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_line,Lyft Line,USD,1225,1225,826,2.41,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft,Lyft,USD,800,1700,826,2.41,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,622,1.18,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_line,Lyft Line,USD,869,869,622,1.18,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft,Lyft,USD,800,1300,622,1.18,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4200,1674,6.28,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_line,Lyft Line,USD,2352,2352,1674,6.28,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft,Lyft,USD,1900,2900,1674,6.28,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,125,0.0,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft,Lyft,USD,800,800,125,0.0,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1170,4.5,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_line,Lyft Line,USD,1738,1738,1170,4.5,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft,Lyft,USD,1300,2200,1170,4.5,,0%,Thu Apr 21 13:07:51 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1015,3.45,,0%,Thu Apr 21 13:07:52 EDT 2016
lyft_line,Lyft Line,USD,1460,1460,1015,3.45,,0%,Thu Apr 21 13:07:52 EDT 2016
lyft,Lyft,USD,1100,1900,1015,3.45,,0%,Thu Apr 21 13:07:52 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,776,2.11,,25%,Thu Apr 21 13:07:52 EDT 2016
lyft_line,Lyft Line,USD,1355,1355,776,2.11,,25%,Thu Apr 21 13:07:52 EDT 2016
lyft,Lyft,USD,1000,1800,776,2.11,,25%,Thu Apr 21 13:07:52 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,989,4.75,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft_line,Lyft Line,USD,1728,1728,989,4.75,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft,Lyft,USD,1300,2200,989,4.75,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,1224,3.94,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft_line,Lyft Line,USD,1676,1676,1224,3.94,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft,Lyft,USD,1300,2100,1224,3.94,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1365,4.07,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft_line,Lyft Line,USD,1777,1777,1365,4.07,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft,Lyft,USD,1400,2200,1365,4.07,,0%,Thu Apr 21 13:07:53 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,765,1.94,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft_line,Lyft Line,USD,1053,1053,765,1.94,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft,Lyft,USD,800,1500,765,1.94,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,432,1.0,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft_line,Lyft Line,USD,681,681,432,1.0,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft,Lyft,USD,800,1000,432,1.0,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft_plus,Lyft Plus,USD,4700,6100,1950,9.72,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft_line,Lyft Line,USD,3628,3628,1950,9.72,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft,Lyft,USD,3100,4200,1950,9.72,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,692,2.37,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft_line,Lyft Line,USD,1084,1084,692,2.37,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft,Lyft,USD,800,1500,692,2.37,,0%,Thu Apr 21 13:11:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,774,1.71,,0%,Thu Apr 21 13:11:25 EDT 2016
lyft_line,Lyft Line,USD,1008,1008,774,1.71,,0%,Thu Apr 21 13:11:25 EDT 2016
lyft,Lyft,USD,800,1400,774,1.71,,0%,Thu Apr 21 13:11:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,789,2.07,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_line,Lyft Line,USD,1081,1081,789,2.07,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft,Lyft,USD,800,1500,789,2.07,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,1089,4.24,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_line,Lyft Line,USD,1644,1644,1089,4.24,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft,Lyft,USD,1200,2100,1089,4.24,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3500,1366,4.87,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_line,Lyft Line,USD,1921,1921,1366,4.87,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft,Lyft,USD,1500,2400,1366,4.87,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,358,0.73,,25%,Thu Apr 21 13:11:26 EDT 2016
lyft_line,Lyft Line,USD,789,789,358,0.73,,25%,Thu Apr 21 13:11:26 EDT 2016
lyft,Lyft,USD,800,1100,358,0.73,,25%,Thu Apr 21 13:11:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,661,1.43,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_line,Lyft Line,USD,892,892,661,1.43,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft,Lyft,USD,800,1300,661,1.43,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2100,628,1.37,,25%,Thu Apr 21 13:11:26 EDT 2016
lyft_line,Lyft Line,USD,1156,1156,628,1.37,,25%,Thu Apr 21 13:11:26 EDT 2016
lyft,Lyft,USD,800,1600,628,1.37,,25%,Thu Apr 21 13:11:26 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,797,2.52,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_line,Lyft Line,USD,1173,1173,797,2.52,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft,Lyft,USD,800,1600,797,2.52,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2800,1016,3.56,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_line,Lyft Line,USD,1482,1482,1016,3.56,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft,Lyft,USD,1100,1900,1016,3.56,,0%,Thu Apr 21 13:11:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,423,0.85,,0%,Thu Apr 21 13:11:27 EDT 2016
lyft_line,Lyft Line,USD,649,649,423,0.85,,0%,Thu Apr 21 13:11:27 EDT 2016
lyft,Lyft,USD,800,1000,423,0.85,,0%,Thu Apr 21 13:11:27 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,476,1.36,,0%,Thu Apr 21 13:11:27 EDT 2016
lyft_line,Lyft Line,USD,771,771,476,1.36,,0%,Thu Apr 21 13:11:27 EDT 2016
lyft,Lyft,USD,800,1100,476,1.36,,0%,Thu Apr 21 13:11:27 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,564,1.13,,25%,Thu Apr 21 13:11:27 EDT 2016
lyft_line,Lyft Line,USD,1078,1078,564,1.13,,25%,Thu Apr 21 13:11:27 EDT 2016
lyft,Lyft,USD,800,1500,564,1.13,,25%,Thu Apr 21 13:11:27 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3400,1440,4.3,,0%,Thu Apr 21 13:11:28 EDT 2016
lyft_line,Lyft Line,USD,1869,1869,1440,4.3,,0%,Thu Apr 21 13:11:28 EDT 2016
lyft,Lyft,USD,1400,2400,1440,4.3,,0%,Thu Apr 21 13:11:28 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,751,1.9,,50%,Thu Apr 21 13:11:29 EDT 2016
lyft_line,Lyft Line,USD,1551,1551,751,1.9,,50%,Thu Apr 21 13:11:29 EDT 2016
lyft,Lyft,USD,1200,2000,751,1.9,,50%,Thu Apr 21 13:11:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,476,1.28,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_line,Lyft Line,USD,757,757,476,1.28,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft,Lyft,USD,800,1100,476,1.28,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,267,0.34,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_line,Lyft Line,USD,600,600,267,0.34,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft,Lyft,USD,800,800,267,0.34,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,698,2.08,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_line,Lyft Line,USD,1030,1030,698,2.08,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft,Lyft,USD,800,1400,698,2.08,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,759,1.65,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_line,Lyft Line,USD,988,988,759,1.65,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft,Lyft,USD,800,1400,759,1.65,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2800,1111,3.39,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_line,Lyft Line,USD,1505,1505,1111,3.39,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft,Lyft,USD,1100,2000,1111,3.39,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2500,610,1.36,,50%,Thu Apr 21 13:11:29 EDT 2016
lyft_line,Lyft Line,USD,1368,1368,610,1.36,,50%,Thu Apr 21 13:11:29 EDT 2016
lyft,Lyft,USD,1000,1800,610,1.36,,50%,Thu Apr 21 13:11:29 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,783,2.44,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_line,Lyft Line,USD,1144,1144,783,2.44,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft,Lyft,USD,800,1500,783,2.44,,0%,Thu Apr 21 13:11:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,782,1.63,,0%,Thu Apr 21 13:11:30 EDT 2016
lyft_line,Lyft Line,USD,998,998,782,1.63,,0%,Thu Apr 21 13:11:30 EDT 2016
lyft,Lyft,USD,800,1400,782,1.63,,0%,Thu Apr 21 13:11:30 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,751,2.01,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft_line,Lyft Line,USD,1053,1053,751,2.01,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft,Lyft,USD,800,1500,751,2.01,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,415,0.94,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft_line,Lyft Line,USD,666,666,415,0.94,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft,Lyft,USD,800,1000,415,0.94,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,358,0.56,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft_line,Lyft Line,USD,600,600,358,0.56,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft,Lyft,USD,800,900,358,0.56,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,450,0.98,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft_line,Lyft Line,USD,688,688,450,0.98,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft,Lyft,USD,800,1000,450,0.98,,0%,Thu Apr 21 13:11:31 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,827,2.44,,25%,Thu Apr 21 13:14:25 EDT 2016
lyft_line,Lyft Line,USD,1462,1462,827,2.44,,25%,Thu Apr 21 13:14:25 EDT 2016
lyft,Lyft,USD,1100,1900,827,2.44,,25%,Thu Apr 21 13:14:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,361,0.73,,0%,Thu Apr 21 13:14:57 EDT 2016
lyft_line,Lyft Line,USD,600,600,361,0.73,,0%,Thu Apr 21 13:14:57 EDT 2016
lyft,Lyft,USD,800,900,361,0.73,,0%,Thu Apr 21 13:14:57 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,503,1.12,,25%,Thu Apr 21 13:14:57 EDT 2016
lyft_line,Lyft Line,USD,936,936,503,1.12,,25%,Thu Apr 21 13:14:57 EDT 2016
lyft,Lyft,USD,800,1300,503,1.12,,25%,Thu Apr 21 13:14:57 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2500,699,1.33,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft_line,Lyft Line,USD,1345,1345,699,1.33,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,900,1800,699,1.33,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,758,2.64,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft_line,Lyft Line,USD,1165,1165,758,2.64,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,800,1600,758,2.64,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4700,1601,8.02,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft_line,Lyft Line,USD,2620,2620,1601,8.02,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,2100,3200,1601,8.02,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3400,979,2.52,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft_line,Lyft Line,USD,1909,1909,979,2.52,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,1500,2400,979,2.52,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,828,2.11,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft_line,Lyft Line,USD,1668,1668,828,2.11,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,1300,2100,828,2.11,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,0,0,0,,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,0,0,0,,,50%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,879,3.14,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft_line,Lyft Line,USD,1325,1325,879,3.14,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,900,1800,879,3.14,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,349,0.62,,75%,Thu Apr 21 13:14:58 EDT 2016
lyft_line,Lyft Line,USD,1051,1051,349,0.62,,75%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,800,1500,349,0.62,,75%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,266,0.39,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft_line,Lyft Line,USD,600,600,266,0.39,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft,Lyft,USD,800,800,266,0.39,,0%,Thu Apr 21 13:14:58 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1133,3.13,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_line,Lyft Line,USD,1472,1472,1133,3.13,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft,Lyft,USD,1100,1900,1133,3.13,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_plus,Lyft Plus,USD,3900,5100,1393,4.94,,50%,Thu Apr 21 13:14:59 EDT 2016
lyft_line,Lyft Line,USD,2920,2920,1393,4.94,,50%,Thu Apr 21 13:14:59 EDT 2016
lyft,Lyft,USD,2400,3500,1393,4.94,,50%,Thu Apr 21 13:14:59 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,443,1.0,,25%,Thu Apr 21 13:14:59 EDT 2016
lyft_line,Lyft Line,USD,860,860,443,1.0,,25%,Thu Apr 21 13:14:59 EDT 2016
lyft,Lyft,USD,800,1300,443,1.0,,25%,Thu Apr 21 13:14:59 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,888,2.46,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_line,Lyft Line,USD,1208,1208,888,2.46,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft,Lyft,USD,800,1700,888,2.46,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,352,0.85,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_line,Lyft Line,USD,610,610,352,0.85,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft,Lyft,USD,800,1000,352,0.85,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,916,2.32,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_line,Lyft Line,USD,1200,1200,916,2.32,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft,Lyft,USD,800,1600,916,2.32,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,428,0.8,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_line,Lyft Line,USD,650,650,428,0.8,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft,Lyft,USD,800,1000,428,0.8,,0%,Thu Apr 21 13:14:59 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,796,1.76,,25%,Thu Apr 21 13:15:00 EDT 2016
lyft_line,Lyft Line,USD,1288,1288,796,1.76,,25%,Thu Apr 21 13:15:00 EDT 2016
lyft,Lyft,USD,900,1700,796,1.76,,25%,Thu Apr 21 13:15:00 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3400,855,2.9,,50%,Thu Apr 21 13:15:00 EDT 2016
lyft_line,Lyft Line,USD,1903,1903,855,2.9,,50%,Thu Apr 21 13:15:00 EDT 2016
lyft,Lyft,USD,1500,2400,855,2.9,,50%,Thu Apr 21 13:15:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,519,1.28,,0%,Thu Apr 21 13:15:00 EDT 2016
lyft_line,Lyft Line,USD,783,783,519,1.28,,0%,Thu Apr 21 13:15:00 EDT 2016
lyft,Lyft,USD,800,1100,519,1.28,,0%,Thu Apr 21 13:15:00 EDT 2016
