rideType,displayName,currency,minCostCent,maxCostCent,journeyDuration,distanceMiles,primeTimeConfirmationToken,primeTimePercentage,currentDate
lyft_plus,Lyft Plus,USD,1900,3000,890,4.46,,0%,Wed Apr 20 10:38:31 EDT 2016
lyft_line,Lyft Line,USD,1568,1568,890,4.46,,0%,Wed Apr 20 10:38:31 EDT 2016
lyft,Lyft,USD,1200,2000,890,4.46,,0%,Wed Apr 20 10:38:31 EDT 2016
lyft_plus,Lyft Plus,USD,4000,5100,1804,9.04,,0%,Wed Apr 20 10:38:31 EDT 2016
lyft_line,Lyft Line,USD,2921,2921,1804,9.04,,0%,Wed Apr 20 10:38:31 EDT 2016
lyft,Lyft,USD,2400,3500,1804,9.04,,0%,Wed Apr 20 10:38:31 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,1110,4.27,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft_line,Lyft Line,USD,1662,1662,1110,4.27,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft,Lyft,USD,1300,2100,1110,4.27,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2100,853,2.09,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft_line,Lyft Line,USD,1126,1126,853,2.09,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft,Lyft,USD,800,1500,853,2.09,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,571,1.64,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft_line,Lyft Line,USD,877,877,571,1.64,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft,Lyft,USD,800,1300,571,1.64,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft_plus,Lyft Plus,USD,1900,2900,1097,3.78,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft_line,Lyft Line,USD,1567,1567,1097,3.78,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft,Lyft,USD,1200,2000,1097,3.78,,0%,Wed Apr 20 10:38:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,504,1.07,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_line,Lyft Line,USD,738,738,504,1.07,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft,Lyft,USD,800,1100,504,1.07,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,284,0.46,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_line,Lyft Line,USD,600,600,284,0.46,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft,Lyft,USD,800,800,284,0.46,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3700,1344,5.54,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_line,Lyft Line,USD,2029,2029,1344,5.54,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft,Lyft,USD,1600,2500,1344,5.54,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,1102,3.02,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_line,Lyft Line,USD,1437,1437,1102,3.02,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft,Lyft,USD,1000,1900,1102,3.02,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_plus,Lyft Plus,USD,3600,4700,1506,7.16,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_line,Lyft Line,USD,2810,2810,1506,7.16,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft,Lyft,USD,2300,3400,1506,7.16,,0%,Wed Apr 20 10:38:33 EDT 2016
lyft_plus,Lyft Plus,USD,3300,4500,1839,6.66,,0%,Wed Apr 20 10:38:34 EDT 2016
lyft_line,Lyft Line,USD,2515,2515,1839,6.66,,0%,Wed Apr 20 10:38:34 EDT 2016
lyft,Lyft,USD,2000,3100,1839,6.66,,0%,Wed Apr 20 10:38:34 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,746,1.95,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft_line,Lyft Line,USD,1035,1035,746,1.95,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft,Lyft,USD,800,1400,746,1.95,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,459,0.72,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft_line,Lyft Line,USD,647,647,459,0.72,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft,Lyft,USD,800,1000,459,0.72,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,559,1.11,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft_line,Lyft Line,USD,776,776,559,1.11,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft,Lyft,USD,800,1100,559,1.11,,0%,Wed Apr 20 10:38:35 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,554,1.33,,0%,Wed Apr 20 10:44:27 EDT 2016
lyft_line,Lyft Line,USD,814,814,554,1.33,,0%,Wed Apr 20 10:44:27 EDT 2016
lyft,Lyft,USD,800,1200,554,1.33,,0%,Wed Apr 20 10:44:27 EDT 2016
lyft_plus,Lyft Plus,USD,3000,4200,1559,6.54,,0%,Wed Apr 20 10:44:27 EDT 2016
lyft_line,Lyft Line,USD,2331,2331,1559,6.54,,0%,Wed Apr 20 10:44:27 EDT 2016
lyft,Lyft,USD,1800,2900,1559,6.54,,0%,Wed Apr 20 10:44:27 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,444,1.18,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_line,Lyft Line,USD,721,721,444,1.18,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft,Lyft,USD,800,1100,444,1.18,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,827,2.38,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_line,Lyft Line,USD,1159,1159,827,2.38,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft,Lyft,USD,800,1600,827,2.38,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_plus,Lyft Plus,USD,2700,3900,1361,5.97,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_line,Lyft Line,USD,2113,2113,1361,5.97,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft,Lyft,USD,1700,2600,1361,5.97,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,474,1.2,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_line,Lyft Line,USD,750,750,474,1.2,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft,Lyft,USD,800,1100,474,1.2,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,539,1.3,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_line,Lyft Line,USD,799,799,539,1.3,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft,Lyft,USD,800,1100,539,1.3,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_plus,Lyft Plus,USD,4500,5800,1759,9.7,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_line,Lyft Line,USD,3429,3429,1759,9.7,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft,Lyft,USD,2900,4000,1759,9.7,,0%,Wed Apr 20 10:44:28 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3500,1009,5.84,,0%,Wed Apr 20 10:44:29 EDT 2016
lyft_line,Lyft Line,USD,1884,1884,1009,5.84,,0%,Wed Apr 20 10:44:29 EDT 2016
lyft,Lyft,USD,1400,2400,1009,5.84,,0%,Wed Apr 20 10:44:29 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,1180,4.24,,0%,Wed Apr 20 10:44:29 EDT 2016
lyft_line,Lyft Line,USD,1698,1698,1180,4.24,,0%,Wed Apr 20 10:44:29 EDT 2016
lyft,Lyft,USD,1300,2100,1180,4.24,,0%,Wed Apr 20 10:44:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,737,1.91,,0%,Wed Apr 20 10:44:30 EDT 2016
lyft_line,Lyft Line,USD,1026,1026,737,1.91,,0%,Wed Apr 20 10:44:30 EDT 2016
lyft,Lyft,USD,800,1400,737,1.91,,0%,Wed Apr 20 10:44:30 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,401,0.86,,0%,Wed Apr 20 10:44:30 EDT 2016
lyft_line,Lyft Line,USD,639,639,401,0.86,,0%,Wed Apr 20 10:44:30 EDT 2016
lyft,Lyft,USD,800,1000,401,0.86,,0%,Wed Apr 20 10:44:30 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2800,964,3.72,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_line,Lyft Line,USD,1479,1479,964,3.72,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft,Lyft,USD,1100,1900,964,3.72,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_plus,Lyft Plus,USD,2800,4000,1173,6.88,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_line,Lyft Line,USD,2166,2166,1173,6.88,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft,Lyft,USD,1700,2700,1173,6.88,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,476,1.0,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_line,Lyft Line,USD,710,710,476,1.0,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft,Lyft,USD,800,1100,476,1.0,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,446,1.17,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_line,Lyft Line,USD,720,720,446,1.17,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft,Lyft,USD,800,1100,446,1.17,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,843,2.79,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_line,Lyft Line,USD,1242,1242,843,2.79,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft,Lyft,USD,800,1700,843,2.79,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,769,2.61,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_line,Lyft Line,USD,1166,1166,769,2.61,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft,Lyft,USD,800,1600,769,2.61,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_plus,Lyft Plus,USD,0,0,0,,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft,Lyft,USD,0,0,0,,,0%,Wed Apr 20 10:44:31 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,856,2.51,,0%,Wed Apr 20 10:44:32 EDT 2016
lyft_line,Lyft Line,USD,1320,1320,856,2.51,,0%,Wed Apr 20 10:44:32 EDT 2016
lyft,Lyft,USD,900,1800,856,2.51,,0%,Wed Apr 20 10:44:32 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,914,3.79,,0%,Wed Apr 20 10:44:32 EDT 2016
lyft_line,Lyft Line,USD,1462,1462,914,3.79,,0%,Wed Apr 20 10:44:32 EDT 2016
lyft,Lyft,USD,1100,1900,914,3.79,,0%,Wed Apr 20 10:44:32 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1149,3.09,,0%,Wed Apr 20 10:46:59 EDT 2016
lyft_line,Lyft Line,USD,1474,1474,1149,3.09,,0%,Wed Apr 20 10:46:59 EDT 2016
lyft,Lyft,USD,1100,1900,1149,3.09,,0%,Wed Apr 20 10:46:59 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,742,1.18,,0%,Wed Apr 20 10:46:59 EDT 2016
lyft_line,Lyft Line,USD,896,896,742,1.18,,0%,Wed Apr 20 10:46:59 EDT 2016
lyft,Lyft,USD,800,1300,742,1.18,,0%,Wed Apr 20 10:46:59 EDT 2016
lyft_plus,Lyft Plus,USD,4400,5700,1804,9.02,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_line,Lyft Line,USD,3421,3421,1804,9.02,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft,Lyft,USD,2900,4000,1804,9.02,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,507,0.73,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_line,Lyft Line,USD,680,680,507,0.73,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft,Lyft,USD,800,1000,507,0.73,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,1255,4.09,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_line,Lyft Line,USD,1734,1734,1255,4.09,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft,Lyft,USD,1300,2200,1255,4.09,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1078,3.26,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_line,Lyft Line,USD,1463,1463,1078,3.26,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft,Lyft,USD,1100,1900,1078,3.26,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,467,1.12,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_line,Lyft Line,USD,724,724,467,1.12,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft,Lyft,USD,800,1100,467,1.12,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,597,1.22,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_line,Lyft Line,USD,822,822,597,1.22,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft,Lyft,USD,800,1200,597,1.22,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2100,819,2.12,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_line,Lyft Line,USD,1108,1108,819,2.12,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft,Lyft,USD,800,1500,819,2.12,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,617,1.6,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_line,Lyft Line,USD,896,896,617,1.6,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft,Lyft,USD,800,1300,617,1.6,,0%,Wed Apr 20 10:47:00 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,1007,3.22,,0%,Wed Apr 20 10:47:01 EDT 2016
lyft_line,Lyft Line,USD,1416,1416,1007,3.22,,0%,Wed Apr 20 10:47:01 EDT 2016
lyft,Lyft,USD,1000,1900,1007,3.22,,0%,Wed Apr 20 10:47:01 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,335,0.58,,0%,Wed Apr 20 10:47:01 EDT 2016
lyft_line,Lyft Line,USD,600,600,335,0.58,,0%,Wed Apr 20 10:47:01 EDT 2016
lyft,Lyft,USD,800,900,335,0.58,,0%,Wed Apr 20 10:47:01 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3300,1336,4.2,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_line,Lyft Line,USD,1781,1781,1336,4.2,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft,Lyft,USD,1400,2200,1336,4.2,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,493,0.95,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_line,Lyft Line,USD,719,719,493,0.95,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft,Lyft,USD,800,1100,493,0.95,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,754,1.92,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_line,Lyft Line,USD,1035,1035,754,1.92,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft,Lyft,USD,800,1400,754,1.92,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,390,0.88,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_line,Lyft Line,USD,635,635,390,0.88,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft,Lyft,USD,800,1000,390,0.88,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2100,772,2.28,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_line,Lyft Line,USD,1113,1113,772,2.28,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft,Lyft,USD,800,1500,772,2.28,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_plus,Lyft Plus,USD,6400,7700,2259,16.08,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_line,Lyft Line,USD,4446,4446,2259,16.08,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft,Lyft,USD,3900,5000,2259,16.08,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3400,1249,4.9,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_line,Lyft Line,USD,1857,1857,1249,4.9,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft,Lyft,USD,1400,2400,1249,4.9,,0%,Wed Apr 20 10:47:02 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,609,1.62,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft_line,Lyft Line,USD,896,896,609,1.62,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft,Lyft,USD,800,1300,609,1.62,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1315,4.2,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft_line,Lyft Line,USD,1769,1769,1315,4.2,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft,Lyft,USD,1400,2200,1315,4.2,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft_plus,Lyft Plus,USD,4900,6200,2136,9.66,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft_line,Lyft Line,USD,3730,3730,2136,9.66,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft,Lyft,USD,3200,4300,2136,9.66,,0%,Wed Apr 20 10:47:03 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,542,1.03,,0%,Wed Apr 20 10:49:11 EDT 2016
lyft_line,Lyft Line,USD,754,754,542,1.03,,0%,Wed Apr 20 10:49:11 EDT 2016
lyft,Lyft,USD,800,1100,542,1.03,,0%,Wed Apr 20 10:49:11 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,847,2.66,,0%,Wed Apr 20 10:49:11 EDT 2016
lyft_line,Lyft Line,USD,1221,1221,847,2.66,,0%,Wed Apr 20 10:49:11 EDT 2016
lyft,Lyft,USD,800,1700,847,2.66,,0%,Wed Apr 20 10:49:11 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,765,2.03,,0%,Wed Apr 20 10:49:12 EDT 2016
lyft_line,Lyft Line,USD,1060,1060,765,2.03,,0%,Wed Apr 20 10:49:12 EDT 2016
lyft,Lyft,USD,800,1500,765,2.03,,0%,Wed Apr 20 10:49:12 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,957,3.56,,0%,Wed Apr 20 10:49:12 EDT 2016
lyft_line,Lyft Line,USD,1446,1446,957,3.56,,0%,Wed Apr 20 10:49:12 EDT 2016
lyft,Lyft,USD,1000,1900,957,3.56,,0%,Wed Apr 20 10:49:12 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,705,1.87,,0%,Wed Apr 20 10:49:13 EDT 2016
lyft_line,Lyft Line,USD,996,996,705,1.87,,0%,Wed Apr 20 10:49:13 EDT 2016
lyft,Lyft,USD,800,1400,705,1.87,,0%,Wed Apr 20 10:49:13 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,732,1.99,,0%,Wed Apr 20 10:49:13 EDT 2016
lyft_line,Lyft Line,USD,1034,1034,732,1.99,,0%,Wed Apr 20 10:49:13 EDT 2016
lyft,Lyft,USD,800,1400,732,1.99,,0%,Wed Apr 20 10:49:13 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,289,0.42,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft_line,Lyft Line,USD,600,600,289,0.42,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft,Lyft,USD,800,800,289,0.42,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,883,2.52,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft_line,Lyft Line,USD,1216,1216,883,2.52,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft,Lyft,USD,800,1700,883,2.52,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,386,0.73,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft_line,Lyft Line,USD,607,607,386,0.73,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft,Lyft,USD,800,1000,386,0.73,,0%,Wed Apr 20 10:49:14 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,828,1.91,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_line,Lyft Line,USD,1075,1075,828,1.91,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft,Lyft,USD,800,1500,828,1.91,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,757,3.14,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_line,Lyft Line,USD,1278,1278,757,3.14,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft,Lyft,USD,900,1700,757,3.14,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,415,0.71,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_line,Lyft Line,USD,620,620,415,0.71,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft,Lyft,USD,800,1000,415,0.71,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,441,0.67,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_line,Lyft Line,USD,649,649,441,0.67,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft,Lyft,USD,800,1000,441,0.67,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,1163,3.34,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_line,Lyft Line,USD,1527,1527,1163,3.34,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft,Lyft,USD,1100,2000,1163,3.34,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_plus,Lyft Plus,USD,3900,5100,1467,9.14,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_line,Lyft Line,USD,2928,2928,1467,9.14,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft,Lyft,USD,2400,3500,1467,9.14,,0%,Wed Apr 20 10:49:15 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,876,2.53,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft_line,Lyft Line,USD,1214,1214,876,2.53,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft,Lyft,USD,800,1700,876,2.53,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,843,2.5,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft_line,Lyft Line,USD,1310,1310,843,2.5,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft,Lyft,USD,900,1800,843,2.5,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,418,0.97,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft_line,Lyft Line,USD,673,673,418,0.97,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft,Lyft,USD,800,1000,418,0.97,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,437,1.01,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft_line,Lyft Line,USD,686,686,437,1.01,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft,Lyft,USD,800,1000,437,1.01,,0%,Wed Apr 20 10:49:17 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,756,2.47,,0%,Wed Apr 20 10:49:18 EDT 2016
lyft_line,Lyft Line,USD,1139,1139,756,2.47,,0%,Wed Apr 20 10:49:18 EDT 2016
lyft,Lyft,USD,800,1500,756,2.47,,0%,Wed Apr 20 10:49:18 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2100,715,1.85,,0%,Wed Apr 20 10:49:18 EDT 2016
lyft_line,Lyft Line,USD,1168,1168,715,1.85,,0%,Wed Apr 20 10:49:18 EDT 2016
lyft,Lyft,USD,800,1600,715,1.85,,0%,Wed Apr 20 10:49:18 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4200,1547,6.67,,0%,Wed Apr 20 10:49:19 EDT 2016
lyft_line,Lyft Line,USD,2347,2347,1547,6.67,,0%,Wed Apr 20 10:49:19 EDT 2016
lyft,Lyft,USD,1800,2900,1547,6.67,,0%,Wed Apr 20 10:49:19 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,1002,2.86,,0%,Wed Apr 20 10:50:41 EDT 2016
lyft_line,Lyft Line,USD,1348,1348,1002,2.86,,0%,Wed Apr 20 10:50:41 EDT 2016
lyft,Lyft,USD,900,1800,1002,2.86,,0%,Wed Apr 20 10:50:41 EDT 2016
lyft_plus,Lyft Plus,USD,4800,6200,2255,9.52,,0%,Wed Apr 20 10:50:41 EDT 2016
lyft_line,Lyft Line,USD,3691,3691,2255,9.52,,0%,Wed Apr 20 10:50:41 EDT 2016
lyft,Lyft,USD,3100,4300,2255,9.52,,0%,Wed Apr 20 10:50:41 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,660,1.98,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft_line,Lyft Line,USD,990,990,660,1.98,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft,Lyft,USD,800,1400,660,1.98,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,973,2.22,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft_line,Lyft Line,USD,1284,1284,973,2.22,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft,Lyft,USD,900,1700,973,2.22,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,632,1.21,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft_line,Lyft Line,USD,880,880,632,1.21,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft,Lyft,USD,800,1300,632,1.21,,0%,Wed Apr 20 10:50:42 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,1087,3.61,,0%,Wed Apr 20 10:50:43 EDT 2016
lyft_line,Lyft Line,USD,1531,1531,1087,3.61,,0%,Wed Apr 20 10:50:43 EDT 2016
lyft,Lyft,USD,1100,2000,1087,3.61,,0%,Wed Apr 20 10:50:43 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2800,973,3.68,,0%,Wed Apr 20 10:50:43 EDT 2016
lyft_line,Lyft Line,USD,1476,1476,973,3.68,,0%,Wed Apr 20 10:50:43 EDT 2016
lyft,Lyft,USD,1100,1900,973,3.68,,0%,Wed Apr 20 10:50:43 EDT 2016
lyft_plus,Lyft Plus,USD,7800,9100,2346,18.74,,0%,Wed Apr 20 10:50:43 EDT 2016
